epoch,mse,rmse,loss,lr
143,0.05333597585558891,0.2309458288334927,0.23094582557678223,0.001
144,0.05384387820959091,0.23204283701418346,0.2320428341627121,0.001
145,0.053320981562137604,0.2309133637582234,0.23091337084770203,0.001
146,0.05480531230568886,0.2341053444620367,0.23410534858703613,0.001
147,0.05374271050095558,0.23182474091639912,0.23182474076747894,0.001
148,0.0538882352411747,0.2321383967403383,0.23213839530944824,0.001
149,0.05168488994240761,0.22734311061126883,0.2273431122303009,0.001
150,0.0511125847697258,0.22608092526731616,0.22608092427253723,0.001
151,0.05169747769832611,0.22737079341535077,0.22737079858779907,0.001
152,0.05109212547540665,0.22603567301513858,0.22603566944599152,0.001
153,0.0535593144595623,0.23142885399094534,0.2314288467168808,0.001
154,0.051928624510765076,0.22787853016632584,0.22787852585315704,0.001
155,0.04929482936859131,0.22202438913009379,0.22202439606189728,0.001
156,0.04951372742652893,0.22251680257124165,0.22251680493354797,0.001
157,0.04816735163331032,0.21947061678801177,0.21947062015533447,0.001
158,0.04735179245471954,0.21760467011238419,0.21760466694831848,0.001
159,0.04677024856209755,0.21626430256077295,0.21626430749893188,0.001
160,0.04808567836880684,0.2192844690551678,0.21928447484970093,0.001
161,0.048223160207271576,0.21959772359310006,0.219597727060318,0.001
162,0.0472777783870697,0.21743453816509856,0.21743454039096832,0.001
163,0.048297785222530365,0.21976757090738017,0.21976757049560547,0.001
164,0.051342323422431946,0.2265884450329097,0.2265884429216385,0.001
165,0.051592662930488586,0.2271401834341264,0.22714018821716309,0.001
166,0.05045590549707413,0.2246239201355771,0.2246239185333252,0.001
167,0.03851883485913277,0.19626215850013667,0.1962621659040451,0.001
168,0.03733685612678528,0.19322747249494643,0.19322746992111206,0.001
169,0.03736422210931778,0.19329827239092898,0.19329826533794403,0.001
170,0.03832130506634712,0.19575828224202194,0.19575828313827515,0.001
171,0.036899495869874954,0.19209241492020177,0.1920924186706543,0.001
172,0.037365950644016266,0.1933027434984208,0.19330275058746338,0.001
173,0.03760029003024101,0.19390794215359258,0.1939079463481903,0.001
174,0.037078097462654114,0.19255673829459752,0.1925567388534546,0.001
175,0.03701912239193916,0.19240354048701694,0.19240354001522064,0.001
176,0.06923117488622665,0.26311817665495224,0.263118177652359,0.001
177,0.06878750026226044,0.2622737124880426,0.2622736990451813,0.001
178,0.06913766264915466,0.26294041653795763,0.2629404067993164,0.001
179,0.03691347688436508,0.19212880284945588,0.19212880730628967,0.001
180,0.06795327365398407,0.260678487133066,0.2606784999370575,0.001
181,0.038048017770051956,0.19505901099424233,0.19505901634693146,0.001
182,0.06876762211322784,0.26223581394086476,0.2622358202934265,0.001
183,0.0686475858092308,0.2620068430580217,0.26200684905052185,0.001
184,0.03677560016512871,0.19176965392138742,0.19176965951919556,0.001
185,0.03760336712002754,0.1939158764001224,0.19391587376594543,0.001
186,0.04613535851240158,0.21479143025828937,0.2147914320230484,0.001
187,0.03745051473379135,0.19352135472291257,0.19352135062217712,0.001
188,0.044575829058885574,0.21112988670220417,0.21112988889217377,0.001
189,0.04409345984458923,0.2099844276240246,0.2099844217300415,0.001
190,0.04257732257246971,0.20634273084475185,0.20634272694587708,0.001
191,0.03346569463610649,0.18293631306032843,0.18293631076812744,0.001
192,0.03270486742258072,0.18084487115365125,0.18084487318992615,0.001
193,0.03186890482902527,0.17851864000441317,0.1785186380147934,0.001
194,0.03156662732362747,0.17766999556376273,0.17767000198364258,0.001
195,0.03120969608426094,0.17666266182830184,0.17666266858577728,0.001
196,0.037592340260744095,0.19388744224612406,0.19388744235038757,0.001
197,0.03886435553431511,0.1971404462161814,0.19714044034481049,0.001
198,0.03865988552570343,0.19662117262823817,0.19662117958068848,0.001
199,0.039223555475473404,0.19804937635719383,0.1980493813753128,0.001
200,0.03961103782057762,0.19902521905672563,0.1990252137184143,0.001
201,0.03264303505420685,0.18067383610862656,0.18067383766174316,0.001
202,0.03171995282173157,0.17810096243909398,0.17810095846652985,0.001
203,0.031762197613716125,0.17821952085480458,0.1782195270061493,0.001
204,0.038325823843479156,0.19576982362835993,0.19576981663703918,0.001
205,0.0390327088534832,0.19756697308377025,0.19756697118282318,0.001
206,0.03883795812726021,0.19707348407956918,0.19707348942756653,0.001
207,0.03958909586071968,0.19897008785422918,0.19897009432315826,0.001
208,0.039838191121816635,0.19959506787948603,0.19959506392478943,0.001
209,0.03346787020564079,0.1829422592121372,0.1829422563314438,0.001
210,0.03893468901515007,0.1973187497810334,0.19731874763965607,0.001
211,0.032301511615514755,0.17972621293376978,0.17972621321678162,0.001
212,0.03253426030278206,0.18037255972786453,0.18037256598472595,0.001
213,0.032140132039785385,0.17927669128970833,0.17927668988704681,0.001
214,0.03164808452129364,0.17789908521769762,0.1778990924358368,0.001
215,0.03193319961428642,0.17869862790264066,0.17869862914085388,0.001
216,0.03129275143146515,0.1768975732774906,0.1768975704908371,0.001
217,0.031030835583806038,0.17615571402542138,0.1761557161808014,0.001
218,0.037121862173080444,0.1926703458581015,0.19267034530639648,0.001
219,0.036449287086725235,0.19091696385267926,0.1909169703722,0.001
220,0.03686855360865593,0.19201185798969794,0.19201186299324036,0.001
221,0.036483168601989746,0.19100567688419565,0.191005676984787,0.001
222,0.03601779788732529,0.18978355536590963,0.18978355824947357,0.001
223,0.03611782193183899,0.1900468940336542,0.19004689157009125,0.001
224,0.036680884659290314,0.19152254347541,0.1915225386619568,0.001
225,0.03648538514971733,0.19101147910457458,0.1910114735364914,0.001
226,0.0364975780248642,0.19104339304164433,0.19104339182376862,0.001
227,0.036601580679416656,0.19131539582432108,0.1913153976202011,0.001
228,0.03704983368515968,0.19248333352568395,0.1924833357334137,0.001
229,0.03711811080574989,0.19266061041569937,0.1926606148481369,0.001
230,0.03691653907299042,0.1921367717876784,0.1921367645263672,0.001
231,0.03669705241918564,0.1915647473289009,0.19156475365161896,0.001
232,0.03656746447086334,0.1912262128236172,0.19122621417045593,0.001
233,0.03707673400640488,0.1925531978607597,0.19255319237709045,0.001
234,0.03724364936351776,0.19298613774962636,0.1929861307144165,0.001
235,0.03782441094517708,0.19448498899703565,0.19448499381542206,0.001
236,0.037819281220436096,0.19447180057899421,0.1944718062877655,0.001
237,0.03751377761363983,0.19368473768895636,0.19368474185466766,0.001
238,0.037814926356077194,0.1944606036092586,0.19446060061454773,0.001
239,0.03777126967906952,0.19434832049459425,0.1943483203649521,0.001
240,0.03763080760836601,0.19398661708573098,0.19398662447929382,0.001
241,0.03811097890138626,0.19522033424155963,0.19522033631801605,0.001
242,0.038298048079013824,0.19569887091910834,0.19569887220859528,0.001
243,0.03454958274960518,0.185875180563746,0.18587517738342285,0.001
244,0.03445722907781601,0.18562658505132287,0.1856265813112259,0.001
245,0.03466171398758888,0.18617656669835997,0.18617656826972961,0.001
246,0.03497125580906868,0.18700603147778064,0.18700602650642395,0.001
247,0.038206152617931366,0.19546394198913355,0.19546394050121307,0.001
248,0.0378282256424427,0.19449479592637614,0.1944947987794876,0.001
249,0.03781338408589363,0.19445663806076055,0.19445663690567017,0.001
250,0.03785955160856247,0.19457531089159916,0.19457530975341797,0.001
251,0.03815951570868492,0.19534460757513866,0.19534461200237274,0.001
252,0.037993621081113815,0.19491952462776482,0.19491952657699585,0.001
253,0.03878049924969673,0.19692764978462707,0.19692765176296234,0.001
254,0.039746347814798355,0.19936486103322812,0.19936485588550568,0.001
255,0.04023858904838562,0.20059558581480705,0.20059558749198914,0.001
256,0.040967877954244614,0.2024052320327827,0.20240522921085358,0.001
257,0.03996672108769417,0.19991678540756444,0.1999167799949646,0.001
258,0.04066203162074089,0.20164828692736492,0.2016482800245285,0.001
259,0.026962561532855034,0.16420280610530089,0.16420280933380127,0.001
260,0.041851915419101715,0.20457740691264448,0.20457740128040314,0.001
261,0.042747270315885544,0.2067541301059922,0.20675413310527802,0.001
262,0.03918572887778282,0.19795385542540672,0.19795385003089905,0.001
263,0.039705365896224976,0.19926205332733318,0.19926205277442932,0.001
264,0.039477914571762085,0.19869049945018027,0.1986905038356781,0.001
265,0.040382348001003265,0.20095359663614698,0.20095360279083252,0.001
266,0.03962574526667595,0.1990621643273175,0.19906216859817505,0.001
267,0.040635690093040466,0.2015829608202054,0.20158296823501587,0.001
268,0.039716750383377075,0.19929061790103686,0.19929061830043793,0.001
269,0.03967362269759178,0.19918238551034523,0.199182391166687,0.001
270,0.03964700549840927,0.19911555815256946,0.1991155594587326,0.001
271,0.04021304100751877,0.2005318952374379,0.20053189992904663,0.001
272,0.04000309854745865,0.20000774621863687,0.20000775158405304,0.001
273,0.039744313806295395,0.19935975974678388,0.19935975968837738,0.001
274,0.038764990866184235,0.1968882700065807,0.196888267993927,0.001
275,0.042178675532341,0.20537447634100253,0.20537447929382324,0.001
276,0.0416574589908123,0.2041015898782082,0.2041015923023224,0.001
277,0.027579031884670258,0.16606935865676803,0.16606935858726501,0.001
278,0.04224362224340439,0.20553253329681018,0.20553253591060638,0.001
279,0.027764789760112762,0.16662769805801425,0.1666277050971985,0.001
280,0.028550123795866966,0.16896781881727352,0.1689678132534027,0.001
281,0.04424614831805229,0.2103476843657954,0.21034768223762512,0.001
282,0.044614028185606,0.21122033090023792,0.21122032403945923,0.001
283,0.044413041323423386,0.21074401847602553,0.21074402332305908,0.001
284,0.043575629591941833,0.20874776547772153,0.2087477594614029,0.001
285,0.043905388563871384,0.20953612710907726,0.2095361202955246,0.001
286,0.044001493602991104,0.2097653298402553,0.20976532995700836,0.001
287,0.029529398307204247,0.17184120084311633,0.17184120416641235,0.001
288,0.02891392633318901,0.1700409548702577,0.17004095017910004,0.001
289,0.041497159749269485,0.20370851663411005,0.20370851457118988,0.001
290,0.043846067041158676,0.2093945248595547,0.20939452946186066,0.001
291,0.044546451419591904,0.2110603028037056,0.2110603004693985,0.001
292,0.042693935334682465,0.20662510819037086,0.2066251039505005,0.001
293,0.04290904849767685,0.20714499389962782,0.20714499056339264,0.001
294,0.04354817047715187,0.20868198407421726,0.20868198573589325,0.001
295,0.04448460415005684,0.2109137362763669,0.2109137326478958,0.001
296,0.04510917142033577,0.2123891979841154,0.21238920092582703,0.001
297,0.04307151213288307,0.20753677296537854,0.20753677189350128,0.001
298,0.04326586797833443,0.20800449028406676,0.20800448954105377,0.001
299,0.044677477329969406,0.21137047412060514,0.21137046813964844,0.001
300,0.041368141770362854,0.20339159709870724,0.20339159667491913,0.001
