epoch,mse,rmse,loss,lr
99,0.3590298891067505,0.5991910288937498,0.5991910099983215,0.01
100,0.35892054438591003,0.5990997783223676,0.5990997552871704,0.01
101,0.35884833335876465,0.5990395090131908,0.5990394949913025,0.01
102,0.3587259352207184,0.5989373383090408,0.5989373326301575,0.01
103,0.3585570454597473,0.5987963305329679,0.5987963080406189,0.01
104,0.3582969605922699,0.598579118072348,0.5985791087150574,0.01
105,0.35868483781814575,0.5989030287268097,0.5989030003547668,0.01
106,0.35674816370010376,0.5972839891543249,0.5972839593887329,0.01
107,0.35661229491233826,0.5971702394730821,0.5971702337265015,0.01
108,0.3567235469818115,0.5972633815845498,0.5972633957862854,0.01
109,0.35790103673934937,0.598248306925602,0.598248302936554,0.01
110,0.35921069979667664,0.5993418889053865,0.599341869354248,0.01
111,0.35936152935028076,0.5994677050102706,0.5994676947593689,0.01
112,0.3593282401561737,0.599439938739632,0.5994399189949036,0.01
113,0.3590504825115204,0.5992082129873725,0.5992082357406616,0.01
114,0.358227014541626,0.5985206884825502,0.5985206961631775,0.01
115,0.3577934205532074,0.5981583574215171,0.5981583595275879,0.01
116,0.3577476143836975,0.5981200668625802,0.5981200933456421,0.01
117,0.3565179109573364,0.5970912082398605,0.5970911979675293,0.01
118,0.3564014434814453,0.5969936712239463,0.5969936847686768,0.01
119,0.3572227358818054,0.59768113227858,0.5976811051368713,0.01
120,0.35770487785339355,0.5980843400837323,0.5980843305587769,0.01
121,0.3570806086063385,0.5975622215354134,0.5975621938705444,0.01
122,0.3566538691520691,0.597205047828691,0.5972050428390503,0.01
123,0.3564029037952423,0.5969948942790402,0.5969948768615723,0.01
124,0.3564731180667877,0.5970536978084867,0.5970537066459656,0.01
125,0.35375353693962097,0.5947718360343074,0.5947718620300293,0.01
126,0.34310635924339294,0.5857528141147876,0.5857527852058411,0.01
127,0.3599059283733368,0.5999216018558898,0.5999215841293335,0.01
128,0.3466004431247711,0.5887278175224703,0.5887278318405151,0.01
129,0.3563663363456726,0.5969642672268355,0.5969642400741577,0.01
130,0.35030144453048706,0.591862690605251,0.591862678527832,0.01
131,0.3598962724208832,0.599913554123328,0.5999135375022888,0.01
132,0.3598909378051758,0.5999091079531763,0.5999091267585754,0.01
133,0.35988545417785645,0.5999045375539815,0.5999045372009277,0.01
134,0.3598800599575043,0.5999000416381918,0.5999000668525696,0.01
135,0.35987401008605957,0.5998949992174127,0.5998950004577637,0.01
136,0.35986679792404175,0.5998889880003148,0.5998889803886414,0.01
137,0.3598606586456299,0.5998838709663978,0.5998838543891907,0.01
138,0.359851598739624,0.5998763195356389,0.599876344203949,0.01
139,0.35984334349632263,0.5998694387083932,0.599869430065155,0.01
140,0.359832227230072,0.599860173065417,0.5998601913452148,0.01
141,0.3598227798938751,0.5998522983984267,0.5998523235321045,0.01
142,0.35981109738349915,0.5998425604969183,0.5998425483703613,0.01
143,0.359801322221756,0.5998344123354011,0.5998343825340271,0.01
144,0.3597874045372009,0.5998228109510348,0.5998228192329407,0.01
145,0.35977476835250854,0.5998122775940057,0.5998122692108154,0.01
146,0.3597598671913147,0.5997998559447265,0.5997998714447021,0.01
147,0.35974371433258057,0.5997863905863324,0.5997864007949829,0.01
148,0.3597251772880554,0.599770937348631,0.5997709631919861,0.01
149,0.35972291231155396,0.5997690491443802,0.5997690558433533,0.01
150,0.35969698429107666,0.5997474337511388,0.5997474193572998,0.01
151,0.3596571385860443,0.5997142140937167,0.5997142195701599,0.01
152,0.359661340713501,0.5997177175250877,0.5997177362442017,0.01
153,0.35959532856941223,0.5996626789866218,0.5996626615524292,0.01
154,0.35959571599960327,0.599663002026641,0.5996630191802979,0.01
155,0.35956329107284546,0.5996359654597492,0.5996359586715698,0.01
156,0.35952845215797424,0.599606914701602,0.5996069312095642,0.01
157,0.3593902885913849,0.5994916918451705,0.5994917154312134,0.01
158,0.35928234457969666,0.5994016554695997,0.5994016528129578,0.01
159,0.359089195728302,0.5992405157599926,0.5992405414581299,0.01
160,0.3592354655265808,0.5993625493193421,0.5993625521659851,0.01
161,0.3590940237045288,0.5992445441591678,0.5992445349693298,0.01
162,0.358890175819397,0.5990744326203522,0.5990744233131409,0.01
163,0.3588007986545563,0.5989998319319934,0.5989998579025269,0.01
164,0.3587675392627716,0.5989720688502692,0.5989720821380615,0.01
165,0.35866448283195496,0.5988860349281447,0.5988860130310059,0.01
166,0.3585047125816345,0.5987526305425593,0.5987526178359985,0.01
167,0.35827434062957764,0.5985602230599505,0.5985602140426636,0.01
168,0.35755589604377747,0.5979597779481305,0.5979597568511963,0.01
169,0.35718220472335815,0.597647224308252,0.5976472496986389,0.01
170,0.35610324144363403,0.5967438658617565,0.5967438817024231,0.01
171,0.3552626669406891,0.5960391488322634,0.5960391759872437,0.01
172,0.3548351526260376,0.5956804114842434,0.5956804156303406,0.01
173,0.35435718297958374,0.5952790799109134,0.5952790975570679,0.01
174,0.3538149297237396,0.5948234441611558,0.59482342004776,0.01
175,0.3531560003757477,0.5942692995399877,0.5942692756652832,0.01
176,0.3524198532104492,0.593649604742098,0.5936496257781982,0.01
177,0.3513329029083252,0.5927334163925003,0.5927334427833557,0.01
178,0.3501783609390259,0.5917587016166521,0.5917587280273438,0.01
179,0.3485783040523529,0.5904052032734408,0.5904052257537842,0.01
180,0.34669220447540283,0.5888057442615543,0.5888057351112366,0.01
181,0.34436607360839844,0.5868271241246423,0.5868270993232727,0.01
182,0.3401070535182953,0.583186979894352,0.5831869840621948,0.01
183,0.3332236409187317,0.5772552649554022,0.5772552490234375,0.01
184,0.3228909373283386,0.5682349314573495,0.568234920501709,0.01
185,0.3008263409137726,0.5484763813636578,0.5484763979911804,0.01
186,0.25409629940986633,0.5040796558182707,0.5040796399116516,0.01
187,0.13312622904777527,0.36486467223859215,0.36486467719078064,0.01
188,0.07769366353750229,0.27873583109729955,0.27873581647872925,0.01
189,0.09047958999872208,0.3007982546470675,0.3007982671260834,0.01
190,0.07732120156288147,0.27806690123580236,0.2780669033527374,0.01
191,0.08735984563827515,0.2955669901025403,0.29556697607040405,0.01
192,0.07759648561477661,0.2785614575184022,0.27856144309043884,0.01
193,0.0871492475271225,0.2952105139169716,0.29521051049232483,0.01
194,0.07786209881305695,0.27903780893107827,0.27903780341148376,0.01
195,0.08333750814199448,0.28868236548496423,0.28868237137794495,0.01
196,0.07913483679294586,0.2813091480790233,0.2813091576099396,0.01
197,0.08845844864845276,0.29741965074361304,0.29741963744163513,0.01
198,0.08808454871177673,0.29679041209543267,0.2967904210090637,0.01
199,0.08770643919706345,0.2961527295114186,0.2961527407169342,0.01
200,0.08733455836772919,0.2955242094443858,0.2955242097377777,0.01
201,0.19596803188323975,0.4426827666436087,0.44268277287483215,0.01
202,0.19625219702720642,0.4430036083681559,0.4430035948753357,0.01
203,0.07709318399429321,0.2776565936445472,0.27765658497810364,0.01
204,0.0771820992231369,0.2778166647685788,0.27781665325164795,0.01
205,0.07801949232816696,0.27931969556078023,0.279319703578949,0.01
206,0.07798074930906296,0.2792503344833502,0.2792503237724304,0.01
207,0.07757848501205444,0.2785291457137914,0.2785291373729706,0.01
208,0.07745463401079178,0.27830672649217764,0.2783067226409912,0.01
209,0.07689003646373749,0.2772905271799552,0.2772905230522156,0.01
210,0.07634287327528,0.2763021412788544,0.27630212903022766,0.01
211,0.07467915117740631,0.27327486378627347,0.27327486872673035,0.01
212,0.07408151775598526,0.27217920154924635,0.2721792161464691,0.01
213,0.0735066682100296,0.2711211319872164,0.27112114429473877,0.01
214,0.07276440411806107,0.26974877964146765,0.2697487771511078,0.01
215,0.07296691834926605,0.27012389444339435,0.2701238989830017,0.01
216,0.07227658480405807,0.26884304864373576,0.26884305477142334,0.01
217,0.0717354416847229,0.26783472830221794,0.26783472299575806,0.01
218,0.07022032141685486,0.26499117233759856,0.2649911642074585,0.01
219,0.06873548775911331,0.26217453682444697,0.2621745467185974,0.01
220,0.0695604458451271,0.263743143693115,0.263743132352829,0.01
221,0.08636689931154251,0.29388245832567567,0.29388245940208435,0.01
222,0.06701541692018509,0.2588733607773984,0.2588733732700348,0.01
223,0.06702818721532822,0.25889802474203666,0.2588980197906494,0.01
224,0.08414754271507263,0.2900819586169961,0.2900819480419159,0.01
225,0.07007581740617752,0.2647183737600727,0.2647183835506439,0.01
226,0.0657646581530571,0.2564462090830299,0.2564462125301361,0.01
227,0.06570464372634888,0.25632917065045263,0.25632917881011963,0.01
228,0.08742723613977432,0.29568097020230155,0.295680969953537,0.01
229,0.06569202244281769,0.2563045501796987,0.2563045620918274,0.01
230,0.06567992269992828,0.2562809448631097,0.25628095865249634,0.01
231,0.06569173187017441,0.256303983328731,0.256303995847702,0.01
232,0.06571570038795471,0.25635073705365996,0.25635072588920593,0.01
233,0.06574618816375732,0.2564101951244477,0.2564101815223694,0.01
234,0.06578163057565689,0.2564792985323706,0.25647929310798645,0.01
235,0.06582152098417282,0.25655705210376273,0.25655704736709595,0.01
236,0.06585543602705002,0.2566231400849308,0.25662314891815186,0.01
237,0.06588597595691681,0.25668263664867713,0.2566826343536377,0.01
238,0.0659218281507492,0.2567524647413325,0.25675246119499207,0.01
239,0.06595585495233536,0.25681872001926837,0.2568187117576599,0.01
240,0.06598258018493652,0.25687074606684296,0.25687074661254883,0.01
241,0.06600762158632278,0.2569194846373525,0.2569194734096527,0.01
242,0.0660281777381897,0.2569594865697503,0.2569594979286194,0.01
243,0.06604108214378357,0.25698459514878236,0.2569845914840698,0.01
244,0.06606372445821762,0.25702864520947394,0.25702863931655884,0.01
245,0.06606481224298477,0.25703076127768204,0.25703075528144836,0.01
246,0.06607184559106827,0.25704444283249595,0.2570444345474243,0.01
247,0.06608991324901581,0.2570795854380814,0.2570795714855194,0.01
248,0.06609191000461578,0.2570834689446519,0.2570834755897522,0.01
249,0.06610458344221115,0.25710811625114277,0.2571081221103668,0.01
250,0.06612332165241241,0.2571445540010762,0.2571445405483246,0.01
251,0.06610408425331116,0.2571071454730715,0.257107138633728,0.01
252,0.06611918658018112,0.2571365135101997,0.2571365237236023,0.01
253,0.06609733402729034,0.25709401787534913,0.25709402561187744,0.01
254,0.06607592850923538,0.25705238475695064,0.25705239176750183,0.01
255,0.06608962267637253,0.2570790202960415,0.25707903504371643,0.01
256,0.06610343605279922,0.25710588490503133,0.25710588693618774,0.01
257,0.07654627412557602,0.2766699732995542,0.276669979095459,0.01
258,0.07635115832090378,0.2763171335999702,0.27631711959838867,0.01
259,0.07619542628526688,0.2760351903023723,0.2760351896286011,0.01
260,0.07605364173650742,0.27577824739545254,0.27577823400497437,0.01
261,0.07591569423675537,0.27552802804207666,0.2755280137062073,0.01
262,0.07579005509614944,0.27529993660760155,0.27529993653297424,0.01
263,0.075676828622818,0.27509421771970777,0.275094211101532,0.01
264,0.0755639597773552,0.27488899537332373,0.2748889923095703,0.01
265,0.07546555250883102,0.2747099425008695,0.27470993995666504,0.01
266,0.07536932826042175,0.2745347487303233,0.27453476190567017,0.01
267,0.07527974247932434,0.2743715409427959,0.27437153458595276,0.01
268,0.07519993185997009,0.27422605977545256,0.2742260694503784,0.01
269,0.07512278854846954,0.2740853672644155,0.2740853726863861,0.01
270,0.07505366206169128,0.2739592343062947,0.273959219455719,0.01
271,0.07498716562986374,0.2738378455032535,0.2738378345966339,0.01
272,0.07491844892501831,0.27371234704524805,0.2737123370170593,0.01
273,0.0748661458492279,0.2736167864902077,0.2736167907714844,0.01
274,0.07480574399232864,0.2735063874799429,0.27350637316703796,0.01
275,0.07475452125072479,0.27341273059373955,0.2734127342700958,0.01
276,0.07470833510160446,0.2733282552199909,0.2733282446861267,0.01
277,0.07466250658035278,0.2732444081410501,0.2732444107532501,0.01
278,0.07461948692798615,0.2731656767018619,0.27316567301750183,0.01
279,0.07457999140024185,0.2730933748743126,0.2730933725833893,0.01
280,0.07454293221235275,0.2730255156800418,0.2730255126953125,0.01
281,0.07450763136148453,0.2729608604937428,0.2729608714580536,0.01
282,0.07447418570518494,0.272899589052796,0.2728995978832245,0.01
283,0.07444185018539429,0.2728403382665296,0.27284035086631775,0.01
284,0.0744115561246872,0.2727848165215344,0.2727848291397095,0.01
285,0.07438260316848755,0.27273174213590823,0.272731751203537,0.01
286,0.07435564696788788,0.2726823187665234,0.2726823091506958,0.01
287,0.0743299126625061,0.2726351273451499,0.2726351320743561,0.01
288,0.07430479675531387,0.27258906206103334,0.2725890576839447,0.01
289,0.07428169995546341,0.27254669316552604,0.2725466787815094,0.01
290,0.07425834983587265,0.2725038528826201,0.2725038528442383,0.01
291,0.07423631101846695,0.27246341225652104,0.2724634110927582,0.01
292,0.07421469688415527,0.2724237450813627,0.27242374420166016,0.01
293,0.07419415563344955,0.27238604155398555,0.2723860442638397,0.01
294,0.07417396456003189,0.2723489756911744,0.27234897017478943,0.01
295,0.07415446639060974,0.27231317704182023,0.2723131775856018,0.01
296,0.07413561642169952,0.2722785640143188,0.2722785770893097,0.01
297,0.198933407664299,0.44601951489178027,0.4460195004940033,0.01
298,0.19935342669487,0.44649011936981314,0.4464901089668274,0.01
299,0.19977283477783203,0.4469595449006901,0.44695955514907837,0.01
300,0.07550165802240372,0.27477565034479257,0.2747756540775299,0.01
