epoch,mse,rmse,loss,lr
68,0.041209444403648376,0.2030010945873159,0.20300109684467316,0.01
69,0.04122133553028107,0.20303038080612731,0.20303037762641907,0.01
70,0.041144631803035736,0.2028413956840066,0.2028414011001587,0.01
71,0.1168583482503891,0.3418455034813082,0.3418455123901367,0.01
72,0.048229195177555084,0.21961146413053004,0.21961146593093872,0.01
73,0.05114724487066269,0.22615756646785595,0.2261575609445572,0.01
74,0.05054369568824768,0.2248192511513364,0.22481925785541534,0.01
75,0.11032816022634506,0.33215683076875757,0.33215683698654175,0.01
76,0.04089823737740517,0.2022331263107139,0.20223312079906464,0.01
77,0.3400000035762787,0.5830951925511637,0.5830951929092407,0.01
78,0.040152885019779205,0.20038184802965364,0.20038184523582458,0.01
79,0.3400000035762787,0.5830951925511637,0.5830951929092407,0.01
80,0.3400000035762787,0.5830951925511637,0.5830951929092407,0.01
81,0.04924246296286583,0.22190642839464075,0.22190642356872559,0.01
82,0.049502547830343246,0.22249168036208286,0.22249168157577515,0.01
83,0.04968663677573204,0.22290499495464888,0.2229049950838089,0.01
84,0.050207991153001785,0.22407139744510407,0.22407139837741852,0.01
85,0.11421456187963486,0.33795644967900057,0.3379564583301544,0.01
86,0.11417731642723083,0.33790134126284677,0.33790135383605957,0.01
87,0.11572255939245224,0.34018018665473776,0.3401801884174347,0.01
88,0.3400000035762787,0.5830951925511637,0.5830951929092407,0.01
89,0.3400000035762787,0.5830951925511637,0.5830951929092407,0.01
90,0.07157713174819946,0.26753902845790456,0.26753902435302734,0.01
91,0.0712476521730423,0.2669225583817192,0.26692256331443787,0.01
92,0.07126326113939285,0.2669517955350607,0.2669517993927002,0.01
93,0.07060752063989639,0.26572075688567576,0.26572075486183167,0.01
94,0.07051508873701096,0.2655467731624901,0.2655467689037323,0.01
95,0.07035261392593384,0.2652406717038958,0.2652406692504883,0.01
96,0.06939990818500519,0.2634386231838551,0.2634386122226715,0.01
97,0.06903214007616043,0.2627396811982545,0.2627396881580353,0.01
98,0.06865842640399933,0.2620275298589813,0.2620275318622589,0.01
99,0.06844759732484818,0.2616249172476662,0.26162490248680115,0.01
100,0.06848786771297455,0.2617018679967236,0.26170188188552856,0.01
101,0.06732705235481262,0.25947456976515565,0.25947457551956177,0.01
102,0.06690964847803116,0.2586689940407067,0.2586689889431,0.01
103,0.06540867686271667,0.25575120109731,0.25575119256973267,0.01
104,0.0643341913819313,0.2536418565259514,0.25364184379577637,0.01
105,0.06376837939023972,0.2525240174522806,0.2525240182876587,0.01
106,0.06431306898593903,0.253600214877549,0.25360020995140076,0.01
107,0.06304875761270523,0.2510951166643932,0.25109511613845825,0.01
108,0.062345296144485474,0.24969040058537587,0.24969039857387543,0.01
109,0.06031504273414612,0.24559121062071035,0.2455912083387375,0.01
110,0.07076361775398254,0.26601431870104764,0.26601430773735046,0.01
111,0.0713072344660759,0.2670341447569503,0.2670341432094574,0.01
112,0.07153718173503876,0.2674643560084946,0.26746436953544617,0.01
113,0.07092710584402084,0.2663214333169992,0.26632142066955566,0.01
114,0.07093435525894165,0.26633504324241986,0.26633504033088684,0.01
115,0.07163893431425095,0.26765450549962905,0.26765450835227966,0.01
116,0.07155811041593552,0.26750347739036123,0.2675034701824188,0.01
117,0.07157628238201141,0.2675374410844423,0.2675374448299408,0.01
118,0.07129377871751785,0.26700894875924636,0.2670089602470398,0.01
119,0.07122766226530075,0.26688511060997905,0.26688510179519653,0.01
120,0.07126481831073761,0.2669547120968978,0.2669547200202942,0.01
121,0.07129549235105515,0.267012157683981,0.2670121490955353,0.01
122,0.07076134532690048,0.266010047417199,0.266010046005249,0.01
123,0.07029452919960022,0.2651311547132857,0.2651311457157135,0.01
124,0.06979618221521378,0.26418967090939377,0.2641896605491638,0.01
125,0.0695803239941597,0.26378082567571076,0.2637808322906494,0.01
126,0.06949931383132935,0.26362722513300735,0.26362723112106323,0.01
127,0.06965208798646927,0.2639168202037704,0.26391682028770447,0.01
128,0.06920813769102097,0.2630743957344024,0.2630743980407715,0.01
129,0.06914704293012619,0.26295825320785465,0.26295825839042664,0.01
130,0.06889492273330688,0.2624784233671539,0.26247841119766235,0.01
131,0.06878618150949478,0.2622711983987086,0.2622711956501007,0.01
132,0.06839147210121155,0.2615176324862466,0.26151764392852783,0.01
133,0.06801407784223557,0.2607950878414614,0.26079508662223816,0.01
134,0.06746210902929306,0.25973468969179503,0.2597346901893616,0.01
135,0.066527359187603,0.2579289808990122,0.2579289674758911,0.01
136,0.06546059250831604,0.2558526773522529,0.25585266947746277,0.01
137,0.06295516341924667,0.2509086754563235,0.25090867280960083,0.01
138,0.06133193522691727,0.24765285224870168,0.24765285849571228,0.01
139,0.06064677610993385,0.24626566165410446,0.24626566469669342,0.01
140,0.05894347280263901,0.24278276875148905,0.24278277158737183,0.01
141,0.05820877477526665,0.2412649472577122,0.2412649542093277,0.01
142,0.05975929647684097,0.24445714650392403,0.24445714056491852,0.01
143,0.05665886774659157,0.2380312327124144,0.23803123831748962,0.01
144,0.055004801601171494,0.23453102481584712,0.23453103005886078,0.01
145,0.06645964086055756,0.2577976742729801,0.2577976882457733,0.01
146,0.06722041964530945,0.25926901019078513,0.25926899909973145,0.01
147,0.06821217387914658,0.2611746042002296,0.26117458939552307,0.01
148,0.06683865189552307,0.25853172318986906,0.25853171944618225,0.01
149,0.06686238944530487,0.2585776275034344,0.2585776150226593,0.01
150,0.06755036115646362,0.2599045231550687,0.25990453362464905,0.01
151,0.06827142834663391,0.26128801799285384,0.26128801703453064,0.01
152,0.06760940700769424,0.2600180897701047,0.26001808047294617,0.01
153,0.0666227638721466,0.2581138583496566,0.2581138610839844,0.01
154,0.055247124284505844,0.23504706823210078,0.23504707217216492,0.01
155,0.05670474097132683,0.23812757289177336,0.23812757432460785,0.01
156,0.05667424201965332,0.2380635251769017,0.2380635291337967,0.01
157,0.05847128853201866,0.24180837150938067,0.24180836975574493,0.01
158,0.061218857765197754,0.24742444860037124,0.24742445349693298,0.01
159,0.05631532520055771,0.2373085021666053,0.23730850219726562,0.01
160,0.03943362832069397,0.19857902286166576,0.19857902824878693,0.01
161,0.04033453390002251,0.20083459338476153,0.20083458721637726,0.01
162,0.041231270879507065,0.20305484697368606,0.20305484533309937,0.01
163,0.043023671954870224,0.2074214838315217,0.20742148160934448,0.01
164,0.04348163306713104,0.20852250014598195,0.2085224986076355,0.01
165,0.043513040989637375,0.20859779718308957,0.208597794175148,0.01
166,0.04505334421992302,0.2122577306481981,0.2122577279806137,0.01
167,0.04558645561337471,0.21350984898447825,0.21350984275341034,0.01
168,0.04807073622941971,0.21925039618988082,0.2192503958940506,0.01
169,0.049303099513053894,0.22204301275440733,0.2220430076122284,0.01
170,0.04768073558807373,0.21835918938316687,0.21835918724536896,0.01
171,0.046375781297683716,0.21535036869641927,0.21535037457942963,0.01
172,0.043755583465099335,0.20917835324215395,0.2091783583164215,0.01
173,0.04274290055036545,0.20674356229485225,0.20674356818199158,0.01
174,0.04438362643122673,0.2106742187151212,0.2106742113828659,0.01
175,0.04362904652953148,0.2088756724214945,0.20887567102909088,0.01
176,0.04630502685904503,0.2151860284940568,0.21518602967262268,0.01
177,0.042910728603601456,0.20714904924619243,0.20714904367923737,0.01
178,0.044057153165340424,0.20989795893562288,0.2098979651927948,0.01
179,0.0424315482378006,0.20598919446854633,0.20598919689655304,0.01
180,0.045085277408361435,0.21233293999839364,0.21233293414115906,0.01
181,0.04547185078263283,0.21324129708532732,0.21324129402637482,0.01
182,0.04579600319266319,0.21400000745949332,0.21400000154972076,0.01
183,0.04714198410511017,0.21712204886908693,0.21712204813957214,0.01
184,0.04692399129271507,0.21661946194355453,0.21661946177482605,0.01
185,0.049621738493442535,0.2227593735254311,0.22275938093662262,0.01
186,0.0527125783264637,0.22959220005580264,0.2295922040939331,0.01
187,0.05488923192024231,0.23428451062808722,0.23428450524806976,0.01
188,0.05439601466059685,0.23322953213647032,0.23322953283786774,0.01
189,0.05767980217933655,0.240166196995615,0.24016620218753815,0.01
190,0.05985523760318756,0.2446533008221789,0.24465329945087433,0.01
191,0.05977355316281319,0.24448630465286433,0.24448630213737488,0.01
192,0.04749289155006409,0.2179286386642749,0.21792863309383392,0.01
193,0.04833211004734039,0.21984565050812443,0.21984565258026123,0.01
194,0.04609224200248718,0.2146910384773598,0.21469104290008545,0.01
195,0.048991989344358444,0.22134134124550353,0.2213413417339325,0.01
196,0.04706771671772003,0.21695095463657224,0.21695095300674438,0.01
197,0.049649663269519806,0.22282204394879743,0.22282204031944275,0.01
198,0.046562887728214264,0.21578435468822632,0.21578435599803925,0.01
199,0.04587516933679581,0.2141848952115807,0.21418489515781403,0.01
200,0.04387279599905014,0.20945833953091994,0.2094583362340927,0.01
201,0.04684429243206978,0.216435423237671,0.21643541753292084,0.01
202,0.042246099561452866,0.20553855979220265,0.2055385559797287,0.01
203,0.04135538265109062,0.2033602287840241,0.20336022973060608,0.01
204,0.0450364388525486,0.21221790417528064,0.21221789717674255,0.01
205,0.046910881996154785,0.21658920101462764,0.21658919751644135,0.01
206,0.05215694010257721,0.22837893970893466,0.22837893664836884,0.01
207,0.050244368612766266,0.2241525565608527,0.2241525501012802,0.01
208,0.050098057836294174,0.2238259543401841,0.22382596135139465,0.01
209,0.04978952556848526,0.22313566628507703,0.22313566505908966,0.01
210,0.050063420087099075,0.22374856443583963,0.2237485647201538,0.01
211,0.04956098645925522,0.22262296929844239,0.22262297570705414,0.01
212,0.04793132469058037,0.21893223766860004,0.21893224120140076,0.01
213,0.048994675278663635,0.22134740856550283,0.2213474065065384,0.01
214,0.04968653619289398,0.2229047693363558,0.222904771566391,0.01
215,0.04988659545779228,0.22335307353558465,0.2233530730009079,0.01
216,0.05064050853252411,0.2250344607666215,0.2250344604253769,0.01
217,0.05096394568681717,0.22575195610850676,0.22575195133686066,0.01
218,0.05111568793654442,0.2260877881190057,0.2260877937078476,0.01
219,0.051438622176647186,0.22680084253954433,0.2268008440732956,0.01
220,0.051403433084487915,0.22672325219193534,0.22672325372695923,0.01
221,0.05157426744699478,0.22709968614464174,0.2270996868610382,0.01
222,0.05141109973192215,0.22674015906301678,0.22674015164375305,0.01
223,0.05180887132883072,0.22761562189100887,0.227615624666214,0.01
224,0.05214071273803711,0.22834340966631184,0.2283434122800827,0.01
225,0.05255289003252983,0.22924417120731735,0.2292441725730896,0.01
226,0.05333354324102402,0.2309405621388846,0.2309405654668808,0.01
227,0.05309195816516876,0.23041692248003132,0.2304169237613678,0.01
228,0.05352618172764778,0.2313572599415194,0.23135726153850555,0.01
229,0.054774727672338486,0.23404001297286428,0.2340400069952011,0.01
230,0.05535488948225975,0.2352761982909868,0.23527619242668152,0.01
231,0.05593503639101982,0.23650589081674017,0.2365058958530426,0.01
232,0.0560133121907711,0.2366713167892787,0.2366713136434555,0.01
233,0.055600494146347046,0.23579757027235682,0.23579756915569305,0.01
234,0.055068355053663254,0.23466647620327719,0.23466648161411285,0.01
235,0.055733971297740936,0.23608043395788,0.23608043789863586,0.01
236,0.05655517429113388,0.23781331815340764,0.2378133237361908,0.01
237,0.05774606764316559,0.24030411491101353,0.2403041124343872,0.01
238,0.05726538598537445,0.23930187208915532,0.2393018752336502,0.01
239,0.05737294629216194,0.2395265043625902,0.23952651023864746,0.01
240,0.05732577294111252,0.23942801202263805,0.23942801356315613,0.01
241,0.05947491526603699,0.24387479424089115,0.24387478828430176,0.01
242,0.05938389152288437,0.24368810295721122,0.24368810653686523,0.01
243,0.058312155306339264,0.2414790991086791,0.24147909879684448,0.01
244,0.05887502059340477,0.24264175360684478,0.24264174699783325,0.01
245,0.05737252160906792,0.23952561785551857,0.23952561616897583,0.01
246,0.05252568796277046,0.22918483362293077,0.2291848361492157,0.01
247,0.05191154032945633,0.22784104180207818,0.22784103453159332,0.01
248,0.050796616822481155,0.2253810480552461,0.2253810465335846,0.01
249,0.050369080156087875,0.22443056867567723,0.22443057596683502,0.01
250,0.049208641052246094,0.22183020770906314,0.22183020412921906,0.01
251,0.04760975018143654,0.21819658609024234,0.2181965857744217,0.01
252,0.0449812188744545,0.21208776219870512,0.21208776533603668,0.01
253,0.04583114758133888,0.21408210476669665,0.21408210694789886,0.01
254,0.046863675117492676,0.2164801956703954,0.21648019552230835,0.01
255,0.04775311425328255,0.21852485957730883,0.21852485835552216,0.01
256,0.04789026826620102,0.21883845243969585,0.21883845329284668,0.01
257,0.04921189695596695,0.2218375463170447,0.22183755040168762,0.01
258,0.04906877502799034,0.22151472869312852,0.2215147316455841,0.01
259,0.04893224686384201,0.2212063445379495,0.22120633721351624,0.01
260,0.05021432787179947,0.22408553695363623,0.22408553957939148,0.01
261,0.04965244233608246,0.22282827992892298,0.22282828390598297,0.01
262,0.04870585352182388,0.22069402692828793,0.22069402039051056,0.01
263,0.04788205772638321,0.21881969227284642,0.21881969273090363,0.01
264,0.04308571666479111,0.20757099186733946,0.20757098495960236,0.01
265,0.04256333038210869,0.20630882284116858,0.20630882680416107,0.01
266,0.042021218687295914,0.20499077707861862,0.20499077439308167,0.01
267,0.0426485650241375,0.20651529004927818,0.20651529729366302,0.01
268,0.04589765891432762,0.2142373891605469,0.21423739194869995,0.01
269,0.045303985476493835,0.21284732903302742,0.21284732222557068,0.01
270,0.04508829116821289,0.21234003665868784,0.21234004199504852,0.01
271,0.04511347413063049,0.21239932704844075,0.21239933371543884,0.01
272,0.04443873092532158,0.21080495944194858,0.21080495417118073,0.01
273,0.043125253170728683,0.2076662061355402,0.20766620337963104,0.01
274,0.04251030460000038,0.20618027209216788,0.20618027448654175,0.01
275,0.04156840220093727,0.2038833053512162,0.2038833051919937,0.01
276,0.04191947355866432,0.20474245665876026,0.2047424614429474,0.01
277,0.042176127433776855,0.20536827270485783,0.2053682655096054,0.01
278,0.04166627302765846,0.20412318101494123,0.20412318408489227,0.01
279,0.041227154433727264,0.2030447104303071,0.20304471254348755,0.01
280,0.04045138880610466,0.20112530622998356,0.20112530887126923,0.01
281,0.040326643735170364,0.2008149489833124,0.20081494748592377,0.01
282,0.039865292608737946,0.19966294751089383,0.1996629536151886,0.01
283,0.03868252784013748,0.19667874272563743,0.1966787427663803,0.01
284,0.036696117371320724,0.19156230676028288,0.19156230986118317,0.01
285,0.03627902641892433,0.1904705395039462,0.19047054648399353,0.01
286,0.03591446578502655,0.189511123116894,0.18951112031936646,0.01
287,0.03582299128174782,0.18926962588262233,0.18926963210105896,0.01
288,0.03535323590040207,0.1880245619604047,0.18802456557750702,0.01
289,0.035016126930713654,0.18712596541023818,0.18712596595287323,0.01
290,0.034850336611270905,0.18668244858923108,0.18668244779109955,0.01
291,0.03472002595663071,0.18633310483279858,0.18633310496807098,0.01
292,0.034601639956235886,0.18601516055482115,0.18601515889167786,0.01
293,0.034518226981163025,0.18579081511518009,0.18579082190990448,0.01
294,0.03434567153453827,0.1853258523102977,0.18532584607601166,0.01
295,0.034074414521455765,0.18459256355946674,0.18459255993366241,0.01
296,0.034063003957271576,0.18456165353960063,0.18456165492534637,0.01
297,0.03404824063181877,0.18452165355810893,0.1845216602087021,0.01
298,0.033803269267082214,0.18385665412783464,0.18385665118694305,0.01
299,0.0339384563267231,0.18422392984279512,0.184223935008049,0.01
300,0.03420757129788399,0.18495288940128507,0.18495288491249084,0.01
