epoch,mse,rmse,loss,train_accuracy,lr,is_best
114,0.01654868945479393,0.12864170962325527,0.12864170968532562,0.9800000190734863,0.1,1
115,0.016543565317988396,0.12862179176946803,0.12862178683280945,0.9800000190734863,0.1,1
116,0.016538431867957115,0.12860183462127248,0.1286018341779709,0.9800000190734863,0.1,1
117,0.01653328165411949,0.12858180918823428,0.12858180701732635,0.9800000190734863,0.1,1
118,0.016528118401765823,0.12856172992677806,0.12856173515319824,0.9800000190734863,0.1,1
119,0.016522949561476707,0.12854162579287967,0.12854161858558655,0.9800000190734863,0.1,1
120,0.016517754644155502,0.12852141706406564,0.1285214126110077,0.9800000190734863,0.1,1
121,0.01651255041360855,0.12850116891923027,0.12850116193294525,0.9800000190734863,0.1,1
122,0.016507333144545555,0.12848086684228727,0.12848086655139923,0.9800000190734863,0.1,1
123,0.016502104699611664,0.1284605180575404,0.12846051156520844,0.9800000190734863,0.1,1
124,0.01649685576558113,0.12844008628765838,0.12844008207321167,0.9800000190734863,0.1,1
125,0.01649159938097,0.12841962225832157,0.12841962277889252,0.9800000190734863,0.1,1
126,0.01648632436990738,0.1283990824340555,0.1283990889787674,0.9800000190734863,0.1,1
127,0.016481032595038414,0.12837847403298738,0.1283784806728363,0.9800000190734863,0.1,1
128,0.0164757389575243,0.12835785506748038,0.12835785746574402,0.9800000190734863,0.1,1
129,0.01647041365504265,0.12833710942296717,0.12833711504936218,0.9800000190734863,0.1,1
130,0.0164650771766901,0.1283163168762652,0.12831631302833557,0.9800000190734863,0.1,1
131,0.016459735110402107,0.1282954991821697,0.12829549610614777,0.9800000190734863,0.1,1
132,0.016454370692372322,0.1282745909850128,0.1282745897769928,0.9800000190734863,0.1,1
133,0.016448989510536194,0.1282536140252437,0.12825360894203186,0.9800000190734863,0.1,1
134,0.01644359715282917,0.12823259005739987,0.12823258340358734,0.9800000190734863,0.1,1
135,0.016438189893960953,0.12821150453044747,0.12821149826049805,0.9800000190734863,0.1,1
136,0.016432764008641243,0.1281903428837026,0.12819033861160278,0.9800000190734863,0.1,1
137,0.016427326947450638,0.12816913414488934,0.12816913425922394,0.9800000190734863,0.1,1
138,0.01642186939716339,0.12814784195281398,0.12814784049987793,0.9800000190734863,0.1,1
139,0.016416393220424652,0.1281264735346472,0.12812647223472595,0.9800000190734863,0.1,1
140,0.016410909593105316,0.12810507247219102,0.1281050741672516,0.9800000190734863,0.1,1
141,0.01640540175139904,0.1280835733082078,0.12808357179164886,0.9800000190734863,0.1,1
142,0.01639987714588642,0.12806200508303164,0.12806200981140137,0.9800000190734863,0.1,1
143,0.01639433763921261,0.12804037503542626,0.1280403733253479,0.9800000190734863,0.1,1
144,0.01638878881931305,0.1280187049587405,0.12801870703697205,0.9800000190734863,0.1,1
145,0.01638321578502655,0.12799693662360265,0.12799693644046783,0.9800000190734863,0.1,1
146,0.016377625986933708,0.12797509908936858,0.12797510623931885,0.9800000190734863,0.1,1
147,0.016372019425034523,0.1279531923206081,0.1279531866312027,0.9800000190734863,0.1,1
148,0.016366399824619293,0.1279312308414927,0.12793123722076416,0.9800000190734863,0.1,1
149,0.016360757872462273,0.12790917821822745,0.12790918350219727,0.9800000190734863,0.1,1
150,0.01635509915649891,0.12788705625081417,0.1278870552778244,0.9800000190734863,0.1,1
151,0.01634942553937435,0.12786487218690812,0.12786486744880676,0.9800000190734863,0.1,1
152,0.016343731433153152,0.1278426041394384,0.12784260511398315,0.9800000190734863,0.1,1
153,0.01633802056312561,0.12782026663688983,0.12782026827335358,0.9800000190734863,0.1,1
154,0.016332291066646576,0.12779785235537636,0.12779785692691803,0.9800000190734863,0.1,1
155,0.016326552256941795,0.12777539769823373,0.1277754008769989,0.9800000190734863,0.1,1
156,0.01632077991962433,0.12775280787373844,0.12775281071662903,0.9800000190734863,0.1,1
157,0.016314996406435966,0.12773017030614173,0.12773017585277557,0.9800000190734863,0.1,1
158,0.016309192404150963,0.12770744850693308,0.12770745158195496,0.9800000190734863,0.1,1
159,0.016303373500704765,0.12768466431292666,0.12768466770648956,0.9800000190734863,0.1,1
160,0.016297534108161926,0.12766179580501727,0.127661794424057,0.9800000190734863,0.1,1
161,0.016291677951812744,0.1276388575309758,0.12763886153697968,0.9800000190734863,0.1,1
162,0.01628579944372177,0.12761582755960083,0.127615824341774,0.9800000190734863,0.1,1
163,0.016279902309179306,0.12759272043960543,0.12759272754192352,0.9800000190734863,0.1,1
164,0.0162739846855402,0.12756952882855765,0.1275695264339447,0.9800000190734863,0.1,1
165,0.01626805029809475,0.12754626728405166,0.1275462657213211,0.9800000190734863,0.1,1
166,0.01626209169626236,0.12752290655510626,0.12752290070056915,0.9800000190734863,0.1,1
167,0.016256120055913925,0.1274994904143304,0.12749949097633362,0.9800000190734863,0.1,1
168,0.0162501260638237,0.12747598230185833,0.12747597694396973,0.9800000190734863,0.1,1
169,0.016244111582636833,0.12745238947401824,0.12745238840579987,0.9800000190734863,0.1,1
170,0.016238076612353325,0.1274287118837561,0.12742871046066284,0.9800000190734863,0.1,1
171,0.016232015565037727,0.12740492755399113,0.12740492820739746,0.9800000190734863,0.1,1
172,0.016225945204496384,0.127381102226729,0.1273811012506485,0.9800000190734863,0.1,1
173,0.01621984876692295,0.1273571700648336,0.12735716998577118,0.9800000190734863,0.1,1
174,0.016213733702898026,0.12733316026431615,0.1273331642150879,0.9800000190734863,0.1,1
175,0.01620759814977646,0.12730906546580437,0.12730906903743744,0.9800000190734863,0.1,1
176,0.016201436519622803,0.12728486367051978,0.12728486955165863,0.9800000190734863,0.1,1
177,0.016195256263017654,0.1272605840903524,0.12726058065891266,0.9800000190734863,0.1,1
178,0.016189057379961014,0.12723622668077286,0.1272362321615219,0.9800000190734863,0.1,1
179,0.016182834282517433,0.12721176943395385,0.1272117644548416,0.9800000190734863,0.1,1
180,0.01617659442126751,0.1271872415821159,0.12718723714351654,0.9800000190734863,0.1,1
181,0.016170324757695198,0.12716259181730766,0.12716259062290192,0.9800000190734863,0.1,1
182,0.016164042055606842,0.12713788599629475,0.12713788449764252,0.9800000190734863,0.1,1
183,0.0161577295511961,0.12711305814587304,0.12711305916309357,0.9800000190734863,0.1,1
184,0.01615140400826931,0.12708817414798793,0.12708817422389984,0.9800000190734863,0.1,1
185,0.016145048663020134,0.12706316800324213,0.12706317007541656,0.9800000190734863,0.1,1
186,0.016138676553964615,0.12703809095686464,0.12703809142112732,0.9800000190734863,0.1,1
187,0.016132276505231857,0.12701289897184403,0.12701289355754852,0.9800000190734863,0.1,1
188,0.01612585410475731,0.12698761398166875,0.12698762118816376,0.9800000190734863,0.1,1
189,0.01611941307783127,0.12696225060163066,0.12696224451065063,0.9800000190734863,0.1,1
190,0.016112947836518288,0.12693678677404074,0.12693679332733154,0.9800000190734863,0.1,1
191,0.016106460243463516,0.12691122977681493,0.1269112229347229,0.9800000190734863,0.1,1
192,0.016099952161312103,0.12688558689351642,0.12688559293746948,0.9800000190734863,0.1,1
193,0.016093412414193153,0.12685981402395777,0.12685981392860413,0.9800000190734863,0.1,1
194,0.01608685776591301,0.12683397717454503,0.126833975315094,0.9800000190734863,0.1,1
195,0.016080275177955627,0.1268080248957282,0.1268080174922943,0.9800000190734863,0.1,1
196,0.016073668375611305,0.1267819718083423,0.12678197026252747,0.9800000190734863,0.1,1
197,0.01606704294681549,0.12675583989235167,0.12675583362579346,0.9800000190734863,0.1,1
198,0.016060391440987587,0.12672959970341416,0.1267295926809311,0.9800000190734863,0.1,1
199,0.01605371944606304,0.12670327322552896,0.12670327723026276,0.9800000190734863,0.1,1
200,0.01604701206088066,0.12667680158924388,0.1266767978668213,0.9800000190734863,0.1,1
201,0.016040293499827385,0.12665028029904785,0.12665027379989624,0.9800000190734863,0.1,1
202,0.01603354699909687,0.12662364312835447,0.12662364542484283,0.9800000190734863,0.1,1
203,0.016026770696043968,0.1265968826474174,0.12659688293933868,0.9800000190734863,0.1,1
204,0.016019977629184723,0.12657005028514734,0.12657004594802856,0.9800000190734863,0.1,1
205,0.01601315289735794,0.1265430871180166,0.1265430897474289,0.9800000190734863,0.1,1
206,0.016006309539079666,0.12651604459150495,0.12651604413986206,0.9800000190734863,0.1,1
207,0.01599944196641445,0.12648890056607517,0.12648889422416687,0.9800000190734863,0.1,1
208,0.01599254086613655,0.1264616181540334,0.12646162509918213,0.9800000190734863,0.1,1
209,0.01598561741411686,0.1264342414621801,0.12643423676490784,0.9800000190734863,0.1,1
210,0.015978673473000526,0.12640677779692244,0.12640677392482758,0.9800000190734863,0.1,1
211,0.015971705317497253,0.1263792123630198,0.12637920677661896,0.9800000190734863,0.1,1
212,0.01596471108496189,0.126351537722981,0.12635153532028198,0.9800000190734863,0.1,1
213,0.015957685187458992,0.12632373168751385,0.12632372975349426,0.9800000190734863,0.1,1
214,0.01595063880085945,0.12629583841465028,0.12629583477973938,0.9800000190734863,0.1,1
215,0.01594356819987297,0.12626784309503736,0.12626785039901733,0.9800000190734863,0.1,1
216,0.015936465933918953,0.12623971615113427,0.12623971700668335,0.9800000190734863,0.1,1
217,0.015929346904158592,0.12621151652744925,0.1262115091085434,0.9800000190734863,0.1,1
218,0.015922196209430695,0.1261831851295199,0.1261831820011139,0.9800000190734863,0.1,1
219,0.01591501757502556,0.1261547366333328,0.12615473568439484,0.9800000190734863,0.1,1
220,0.015907814726233482,0.1261261857277603,0.12612618505954742,0.9800000190734863,0.1,1
221,0.015900585800409317,0.12609752495750787,0.12609753012657166,0.9800000190734863,0.1,1
222,0.01589333452284336,0.1260687690224798,0.12606877088546753,0.9800000190734863,0.1,1
223,0.015886053442955017,0.12603988830110496,0.12603989243507385,0.9800000190734863,0.1,1
224,0.015878744423389435,0.1260108900983936,0.12601089477539062,0.9800000190734863,0.1,1
225,0.015871413052082062,0.12598179651077399,0.12598179280757904,0.9800000190734863,0.1,1
226,0.0158640518784523,0.12595257789522332,0.1259525716304779,0.9800000190734863,0.1,1
227,0.01585666835308075,0.12592326374852564,0.1259232610464096,0.9800000190734863,0.1,1
228,0.01584925688803196,0.1258938318109031,0.12589383125305176,0.9800000190734863,0.1,1
229,0.015841813758015633,0.12586426720088442,0.12586426734924316,0.9800000190734863,0.1,1
230,0.015834350138902664,0.125834614231946,0.1258346140384674,0.9800000190734863,0.1,1
231,0.01582685299217701,0.12580482102120336,0.1258048266172409,0.9800000190734863,0.1,1
232,0.015819337218999863,0.12577494670640835,0.12577494978904724,0.9800000190734863,0.1,1
233,0.01581178605556488,0.1257449245717889,0.12574492394924164,0.9800000190734863,0.1,1
234,0.015804218128323555,0.12571482859362118,0.12571482360363007,0.9800000190734863,0.1,1
235,0.015796616673469543,0.12568459202889407,0.12568458914756775,0.9800000190734863,0.1,1
236,0.015788989141583443,0.12565424442327225,0.12565425038337708,0.9800000190734863,0.1,1
237,0.015781335532665253,0.12562378569628146,0.12562379240989685,0.9800000190734863,0.1,1
238,0.015773655846714973,0.12559321576707466,0.12559321522712708,0.9800000190734863,0.1,1
239,0.015765948221087456,0.12556252713722935,0.12556253373622894,0.9800000190734863,0.1,1
240,0.01575821451842785,0.12553172713871122,0.12553173303604126,0.9800000190734863,0.1,1
241,0.015750451013445854,0.1255008008478267,0.12550079822540283,0.9800000190734863,0.1,1
242,0.01574266143143177,0.12546976301656018,0.12546975910663605,0.9800000190734863,0.1,1
243,0.015734845772385597,0.12543861356211491,0.1254386156797409,0.9800000190734863,0.1,1
244,0.015727005898952484,0.12540735982769308,0.1254073530435562,0.9800000190734863,0.1,1
245,0.015719138085842133,0.1253759868788363,0.12537598609924316,0.9800000190734863,0.1,1
246,0.015711234882473946,0.125344464905611,0.12534447014331818,0.9800000190734863,0.1,1
247,0.015703314915299416,0.1253128681153672,0.12531286478042603,0.9800000190734863,0.1,1
248,0.015695365145802498,0.12528114441448282,0.12528114020824432,0.9800000190734863,0.1,1
249,0.015687383711338043,0.125249286270773,0.12524928152561188,0.9800000190734863,0.1,1
250,0.015679381787776947,0.12521733820752198,0.12521733343601227,0.9800000190734863,0.1,1
251,0.015671351924538612,0.12518527039767344,0.1251852661371231,0.9800000190734863,0.1,1
252,0.015663297846913338,0.12515309763211352,0.1251530945301056,0.9800000190734863,0.1,1
253,0.015655210241675377,0.12512078261294315,0.12512078881263733,0.9800000190734863,0.1,1
254,0.015647098422050476,0.12508836245650704,0.12508836388587952,0.9800000190734863,0.1,1
255,0.015638962388038635,0.12505583708103607,0.12505583465099335,0.9800000190734863,0.1,1
256,0.015630794689059258,0.12502317660761647,0.12502317130565643,0.9800000190734863,0.1,1
257,0.015622604638338089,0.12499041818610773,0.12499041855335236,0.9800000190734863,0.1,1
258,0.01561439037322998,0.1249575542863655,0.12495755404233932,0.9800000190734863,0.1,1
259,0.015606148168444633,0.12492456991498764,0.12492457032203674,0.9800000190734863,0.1,1
260,0.015597875230014324,0.12489145379093929,0.12489145249128342,0.9850000143051147,0.1,1
261,0.015589582733809948,0.12485825056362894,0.12485825270414352,0.9850000143051147,0.1,1
262,0.015581264160573483,0.12482493404994646,0.12482493370771408,0.9850000143051147,0.1,1
263,0.015572912991046906,0.124791478038554,0.12479148060083389,0.9850000143051147,0.1,1
264,0.015564538538455963,0.12475791974241941,0.12475792318582535,0.9850000143051147,0.1,1
265,0.015556140802800655,0.12472425907898052,0.12472426146268845,0.9850000143051147,0.1,1
266,0.015547715127468109,0.12469047729264697,0.124690480530262,0.9850000143051147,0.1,1
267,0.015539269894361496,0.12465660790492214,0.12465661019086838,0.9850000143051147,0.1,1
268,0.015530797652900219,0.12462262095181685,0.12462262064218521,0.9850000143051147,0.1,1
269,0.015522296540439129,0.12458850886192967,0.1245885118842125,0.9850000143051147,0.1,1
270,0.015513773076236248,0.12455429770279405,0.12455429881811142,0.9850000143051147,0.1,1
271,0.015505224466323853,0.12451997617380053,0.12451997399330139,0.9850000143051147,0.1,1
272,0.015496649779379368,0.1244855404429742,0.12448553740978241,0.9850000143051147,0.1,1
273,0.015488055534660816,0.12445101660758266,0.12445101886987686,0.9850000143051147,0.1,1
274,0.015479433350265026,0.12441637090939851,0.12441637367010117,0.9850000143051147,0.1,1
275,0.015470788814127445,0.12438162570945696,0.12438162416219711,0.9850000143051147,0.1,1
276,0.01546211913228035,0.12434676968976859,0.1243467703461647,0.9850000143051147,0.1,1
277,0.015453427098691463,0.12431181399485515,0.12431181222200394,0.9850000143051147,0.1,1
278,0.015444712713360786,0.12427675854060882,0.12427675724029541,0.9850000143051147,0.1,1
279,0.015435973182320595,0.1242415919984954,0.12424159049987793,0.9850000143051147,0.1,1
280,0.015427214093506336,0.12420633676872664,0.12420633435249329,0.9850000143051147,0.1,1
281,0.015418434515595436,0.12417098902559903,0.12417098879814148,0.9850000143051147,0.1,1
282,0.015409627929329872,0.12413552243145341,0.12413552403450012,0.9850000143051147,0.1,1
283,0.015400800853967667,0.12409996315054919,0.124099962413311,0.9850000143051147,0.1,1
284,0.015391954220831394,0.12406431485657507,0.12406431138515472,0.9850000143051147,0.1,1
285,0.015383080579340458,0.12402854743703345,0.12402854859828949,0.9850000143051147,0.1,1
286,0.015374194830656052,0.12399272087770334,0.12399271875619888,0.9850000143051147,0.1,1
287,0.01536528579890728,0.12395679004761005,0.12395679205656052,0.9850000143051147,0.1,1
288,0.015356350690126419,0.12392074358284984,0.1239207461476326,0.9850000143051147,0.1,1
289,0.015347396954894066,0.12388461145313434,0.12388461083173752,0.9850000143051147,0.1,1
290,0.015338429249823093,0.12384841238313511,0.12384841591119766,0.9850000143051147,0.1,1
291,0.015329437330365181,0.12381210494279297,0.12381210178136826,0.9850000143051147,0.1,1
292,0.01532042771577835,0.12377571537170913,0.12377571314573288,0.9850000143051147,0.1,1
293,0.015311398543417454,0.12373923607093044,0.12373923510313034,0.9850000143051147,0.1,1
294,0.015302356332540512,0.12370269331158684,0.12370269000530243,0.9850000143051147,0.1,1
295,0.015293288975954056,0.12366603808626707,0.12366604059934616,0.9850000143051147,0.1,1
296,0.015284211374819279,0.1236293305604268,0.12362933158874512,0.9850000143051147,0.1,1
297,0.01527511328458786,0.12359252924261992,0.12359252572059631,0.9850000143051147,0.1,1
298,0.015265998430550098,0.12355564912439293,0.12355565279722214,0.9850000143051147,0.1,1
299,0.015256865881383419,0.12351868636519504,0.1235186830163002,0.9850000143051147,0.1,1
300,0.015247715637087822,0.1234816408908135,0.1234816387295723,0.9850000143051147,0.1,1
